'Configuration Parameter:;"Decimal separator: , List separator: ; ";Layout Version V6.2;WinCC Version K7.0.3.5
'Var Version V1.0;
'Varname;Conn;Group;Spec;Flag;CTyp;CLen;CPro;CFor;P1;P2;P3;P4;P5;P6;L1;L2;L3;L4;L5;L6;L7;L8;LF1;LF2;LF3;LF4;SCF;SPU;SPO;SVU;SVO;Creator-ID
ZRU35_ZRU35_RET_DI_Cell5_Meas_OF;ZRU35_ZRU35;RET_DI_ZRU35_ZRU35;"0x939";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_RET_DI_Cell5_OF;ZRU35_ZRU35;RET_DI_ZRU35_ZRU35;"0x940";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_RET_DI_Cell5_SecGnd_ON;ZRU35_ZRU35;RET_DI_ZRU35_ZRU35;"0x941";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_RET_DI_Cell5_AOF;ZRU35_ZRU35;RET_DI_ZRU35_ZRU35;"0x942";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_RET_DO_Cell5_Confirm;ZRU35_ZRU35;RET_DO_ZRU35_ZRU35;"0x948";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_CHL_Cell6_NoLink;ZRU35_ZRU35;CHL_ZRU35_ZRU35;"0x951";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_RET_DI_Cell6_IN;ZRU35_ZRU35;RET_DI_ZRU35_ZRU35;"0x952";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_RET_DI_Cell6_OUT;ZRU35_ZRU35;RET_DI_ZRU35_ZRU35;"0x953";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_RET_DI_Cell6_Gnd_ON;ZRU35_ZRU35;RET_DI_ZRU35_ZRU35;"0x954";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_RET_DI_Cell6_Gnd_OF;ZRU35_ZRU35;RET_DI_ZRU35_ZRU35;"0x955";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_RET_DI_Cell6_Meas_OF;ZRU35_ZRU35;RET_DI_ZRU35_ZRU35;"0x956";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_RET_DI_Cell6_OF;ZRU35_ZRU35;RET_DI_ZRU35_ZRU35;"0x957";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_RET_DI_Cell6_SecGnd_ON;ZRU35_ZRU35;RET_DI_ZRU35_ZRU35;"0x958";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_RET_DI_Cell6_AOF;ZRU35_ZRU35;RET_DI_ZRU35_ZRU35;"0x959";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_RET_DO_Cell6_Confirm;ZRU35_ZRU35;RET_DO_ZRU35_ZRU35;"0x965";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_CHL_Cell7_NoLink;ZRU35_ZRU35;CHL_ZRU35_ZRU35;"0x968";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell7_ON;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x969";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell7_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x970";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell7_Gnd_ON;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x971";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell7_Gnd_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x972";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell7_IN;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x973";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell7_OUT;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x974";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell7_Spring_UP;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x975";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell7_Control_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x976";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell7_Spring_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x977";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell7_MU;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x978";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell7_Switch_OUT;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x979";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell7_AOF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x980";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell7_Meas_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x981";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell7_Ack;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x982";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell7_ON;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x983";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell7_OF;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x984";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_CHL_Cell8_NoLink;ZRU35_ZRU35;CHL_ZRU35_ZRU35;"0x985";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell8_ON;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x986";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell8_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x987";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell8_Gnd_ON;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x988";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell8_Gnd_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x989";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell8_IN;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x990";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell8_OUT;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x991";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell8_Spring_UP;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x992";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell8_Control_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x993";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell8_Spring_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x994";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell8_MU;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x995";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell8_Switch_OUT;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x996";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell8_AOF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x997";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell8_Meas_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x998";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell8_Ack;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x999";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell8_ON;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x1000";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell8_OF;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x1001";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_CHL_Cell9_NoLink;ZRU35_ZRU35;CHL_ZRU35_ZRU35;"0x1002";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell9_ON;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1003";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell9_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1004";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell9_Gnd_ON;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1005";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell9_Gnd_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1006";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell9_IN;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1007";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell9_OUT;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1008";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell9_Spring_UP;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1009";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell9_Control_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1010";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell9_Spring_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1011";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell9_MU;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1012";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell9_Switch_OUT;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1013";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell9_AOF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1014";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell9_Meas_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1015";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell9_Ack;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x1016";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell9_ON;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x1017";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell9_OF;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x1018";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_CHL_Cell10_NoLink;ZRU35_ZRU35;CHL_ZRU35_ZRU35;"0x1019";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell10_ON;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1020";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell10_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1021";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell10_Gnd_ON;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1022";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell10_Gnd_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1023";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell10_IN;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1024";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell10_OUT;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1025";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell10_Spring_UP;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1026";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell10_Control_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1027";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell10_Spring_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1028";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell10_MU;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1029";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell10_Switch_OUT;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1030";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell10_AOF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1031";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell10_Meas_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x1032";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell10_Ack;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x1033";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell10_ON;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x1034";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell10_OF;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x1035";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_CHL_Cell1_NoLink;KRUN6_KRUN6;CHL_KRUN6_KRUN6;"0x1036";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell1_ON;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1037";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell1_OF;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1038";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell1_Gnd_ON;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1039";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell1_Gnd_OF;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1040";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell1_IN;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1041";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell1_OUT;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1042";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell1_Spring_UP;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1043";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell1_Control_OF;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1044";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell1_Spring_OF;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1045";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell1_MU;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1046";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell1_Switch_OUT;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1047";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell1_AOF;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1048";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell1_Meas_OF;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1049";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell1_SD_IN;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1050";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell1_SD_OUT;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1051";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DO_Cell1_Ack;KRUN6_KRUN6;REF_DO_KRUN6_KRUN6;"0x1052";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DO_Cell1_ON;KRUN6_KRUN6;REF_DO_KRUN6_KRUN6;"0x1053";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DO_Cell1_OF;KRUN6_KRUN6;REF_DO_KRUN6_KRUN6;"0x1054";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_CHL_Cell3_NoLink;KRUN6_KRUN6;CHL_KRUN6_KRUN6;"0x1055";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell3_ON;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1056";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell3_OF;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1057";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell3_Gnd_ON;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1058";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell3_Gnd_OF;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1059";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell3_IN;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1060";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell3_OUT;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1061";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell3_Spring_UP;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1062";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell3_Control_OF;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1063";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell3_Spring_OF;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1064";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRUN6_KRUN6_REF_DI_Cell3_MU;KRUN6_KRUN6;REF_DI_KRUN6_KRUN6;"0x1065";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
